0	1	2	hgnc_id	symbol	name	family_id	parent_fam_id
Gene::100287226	ZNF729	Gene	HGNC:32464	ZNF729	zinc finger protein 729	3480	NA
Gene::100287238	USP17L13	Gene	NA	NA	NA	NA	NA
Gene::100287284	MANSC4	Gene	NA	NA	NA	NA	NA
Gene::100287290	LOC100287290	Gene	NA	NA	NA	NA	NA
Gene::100287294	LOC100287294	Gene	NA	NA	NA	NA	NA
Gene::100287327	USP17L17	Gene	NA	NA	NA	NA	NA
Gene::100287362	PRSS46	Gene	NA	NA	NA	NA	NA
Gene::100287364	USP17L18	Gene	NA	NA	NA	NA	NA
Gene::100287387	LOC100287387	Gene	NA	NA	NA	NA	NA
Gene::100287399	POTEB2	Gene	HGNC:48327	POTEB2	POTE ankyrin domain family member B2	685	403
Gene::100287404	USP17L19	Gene	NA	NA	NA	NA	NA
Gene::100287441	USP17L20	Gene	NA	NA	NA	NA	NA
Gene::100287477	LOC100287477	Gene	NA	NA	NA	NA	NA
Gene::100287478	USP17L21	Gene	NA	NA	NA	NA	NA
Gene::100287482	SMKR1	Gene	NA	NA	NA	NA	NA
Gene::100287513	USP17L22	Gene	NA	NA	NA	NA	NA
Gene::100287718	ANKRD66	Gene	HGNC:44669	ANKRD66	ankyrin repeat domain 66	403	NA
Gene::100287798	FAM197Y8	Gene	HGNC:37470	FAM197Y8	family with sequence similarity 197 Y-linked member 8	1993	788
Gene::100287823	LOC100287823	Gene	NA	NA	NA	NA	NA
Gene::100287837	LOC100287837	Gene	NA	NA	NA	NA	NA
Gene::100287859	FAM197Y6	Gene	HGNC:37468	FAM197Y6	family with sequence similarity 197 Y-linked member 6	1993	788
Gene::100287898	TTC34	Gene	HGNC:34297	TTC34	tetratricopeptide repeat domain 34	769	NA
Gene::100287932	TIMM23	Gene	HGNC:17312	TIMM23	translocase of inner mitochondrial membrane 23	1552	NA
Gene::100287932	TIMM23	Gene	HGNC:17312	TIMM23	translocase of inner mitochondrial membrane 23	1835	1838
Gene::100287932	TIMM23	Gene	HGNC:17312	TIMM23	translocase of inner mitochondrial membrane 23	1857	NA
Gene::100287979	TTTY13C	Gene	NA	NA	NA	NA	NA
Gene::100288072	SDR42E2	Gene	HGNC:35414	SDR42E2	short chain dehydrogenase/reductase family 42E, member 2	743	NA
Gene::100288142	NBPF20	Gene	HGNC:32000	NBPF20	NBPF member 20	662	NA
Gene::100288287	KRTAP22-2	Gene	HGNC:37091	KRTAP22-2	keratin associated protein 22-2	619	NA
Gene::100288315	LOC100288315	Gene	NA	NA	NA	NA	NA
Gene::100288323	KRTAP21-3	Gene	HGNC:34216	KRTAP21-3	keratin associated protein 21-3	619	NA
Gene::100288332	NPIPA5	Gene	NA	NA	NA	NA	NA
Gene::100288336	LOC100288336	Gene	NA	NA	NA	NA	NA
Gene::100288413	ERVMER34-1	Gene	HGNC:42970	ERVMER34-1	endogenous retrovirus group MER34 member 1, envelope	1412	2296
Gene::100288465	FAM197Y10	Gene	NA	NA	NA	NA	NA
Gene::100288485	MTRNR2L7	Gene	NA	NA	NA	NA	NA
Gene::100288520	USP17L15	Gene	NA	NA	NA	NA	NA
Gene::100288524	WI2-2373I1.2	Gene	NA	NA	NA	NA	NA
Gene::100288562	LOC100288562	Gene	NA	NA	NA	NA	NA
Gene::100288675	LOC100288675	Gene	NA	NA	NA	NA	NA
Gene::100288687	DUX4	Gene	NA	NA	NA	NA	NA
Gene::100288695	LIMS3L	Gene	NA	NA	NA	NA	NA
Gene::100288797	TMEM239	Gene	NA	NA	NA	NA	NA
Gene::100288801	FRG2C	Gene	NA	NA	NA	NA	NA
Gene::100288814	CLDN34	Gene	NA	NA	NA	NA	NA
Gene::100288908	LOC100288908	Gene	NA	NA	NA	NA	NA
Gene::100288960	PRSS43	Gene	NA	NA	NA	NA	NA
Gene::100288966	LOC100288966	Gene	NA	NA	NA	NA	NA
Gene::100289009	LOC100289009	Gene	NA	NA	NA	NA	NA
Gene::100289058	LOC100289058	Gene	NA	NA	NA	NA	NA
Gene::100289087	TSPY10	Gene	HGNC:37473	TSPY10	testis specific protein Y-linked 10	2303	2305
Gene::100289097	LOC100289097	Gene	NA	NA	NA	NA	NA
Gene::100289151	DCLRE1CP1	Gene	NA	NA	NA	NA	NA
Gene::100289187	GS1-259H13.2	Gene	NA	NA	NA	NA	NA
Gene::100289265	FAM197Y1	Gene	NA	NA	NA	NA	NA
Gene::100289269	LOC100289269	Gene	NA	NA	NA	NA	NA
Gene::100289279	LOC100289279	Gene	NA	NA	NA	NA	NA
Gene::100289462	DEFB4B	Gene	HGNC:30193	DEFB4B	defensin beta 4B	503	501
Gene::100289462	DEFB4B	Gene	HGNC:30193	DEFB4B	defensin beta 4B	2293	NA
Gene::100289561	LOC100289561	Gene	NA	NA	NA	NA	NA
Gene::100289635	ZNF605	Gene	HGNC:28068	ZNF605	zinc finger protein 605	28	26
Gene::100289635	ZNF605	Gene	HGNC:28068	ZNF605	zinc finger protein 605	3480	NA
Gene::100289678	ZNF783	Gene	HGNC:27222	ZNF783	zinc finger protein 783	28	26
Gene::100289678	ZNF783	Gene	HGNC:27222	ZNF783	zinc finger protein 783	3480	NA
Gene::100291323	LOC100291323	Gene	NA	NA	NA	NA	NA
Gene::100293516	ZNF587B	Gene	HGNC:37142	ZNF587B	zinc finger protein 587B	28	26
Gene::100293516	ZNF587B	Gene	HGNC:37142	ZNF587B	zinc finger protein 587B	3480	NA
Gene::100293534	C4B_2	Gene	NA	NA	NA	NA	NA
Gene::100293704	LOC100293704	Gene	NA	NA	NA	NA	NA
Gene::100294341	LOC100294341	Gene	NA	NA	NA	NA	NA
Gene::100294391	LOC100294391	Gene	NA	NA	NA	NA	NA
Gene::1003	CDH5	Gene	HGNC:1764	CDH5	cadherin 5	1186	18
Gene::1003	CDH5	Gene	HGNC:1764	CDH5	cadherin 5	471	NA
Gene::100302652	GPR75-ASB3	Gene	HGNC:40043	GPR75-ASB3	GPR75-ASB3 readthrough	1691	1690
Gene::100302736	TMED7-TICAM2	Gene	NA	NA	NA	NA	NA
Gene::100303755	PET117	Gene	HGNC:40045	PET117	PET117 cytochrome c oxidase chaperone	645	NA
Gene::100310812	SPDYE2B	Gene	HGNC:48334	SPDYE2B	speedy/RINGO cell cycle regulator family member E2B	756	NA
Gene::100310846	ANKRD61	Gene	HGNC:22467	ANKRD61	ankyrin repeat domain 61	403	NA
Gene::100316904	SAP25	Gene	NA	NA	NA	NA	NA
Gene::100329135	TRPC5OS	Gene	NA	NA	NA	NA	NA
Gene::10036	CHAF1A	Gene	NA	NA	NA	NA	NA
Gene::10038	PARP2	Gene	HGNC:272	PARP2	poly(ADP-ribose) polymerase 2	684	NA
Gene::100381270	ZBED6	Gene	HGNC:33273	ZBED6	zinc finger BED-type containing 6	64	26
Gene::100381270	ZBED6	Gene	HGNC:33273	ZBED6	zinc finger BED-type containing 6	64	1415
Gene::10039	PARP3	Gene	HGNC:273	PARP3	poly(ADP-ribose) polymerase family member 3	684	NA
Gene::1004	CDH6	Gene	HGNC:1765	CDH6	cadherin 6	1186	18
Gene::10040	TOM1L1	Gene	NA	NA	NA	NA	NA
Gene::10042	HMGXB4	Gene	HGNC:5003	HMGXB4	HMG-box containing 4	512	510
Gene::100423062	IGLL5	Gene	HGNC:38476	IGLL5	immunoglobulin lambda like polypeptide 5	591	589
Gene::10043	TOM1	Gene	HGNC:11982	TOM1	target of myb1 membrane trafficking protein	1691	1690
Gene::100431172	KLRF2	Gene	HGNC:37646	KLRF2	killer cell lectin like receptor F2	621	NA
Gene::100431172	KLRF2	Gene	HGNC:37646	KLRF2	killer cell lectin like receptor F2	1298	NA
Gene::10044	SH2D3C	Gene	HGNC:16884	SH2D3C	SH2 domain containing 3C	741	NA
Gene::10044	SH2D3C	Gene	HGNC:16884	SH2D3C	SH2 domain containing 3C	1562	NA
Gene::10045	SH2D3A	Gene	HGNC:16885	SH2D3A	SH2 domain containing 3A	741	NA
Gene::10045	SH2D3A	Gene	HGNC:16885	SH2D3A	SH2 domain containing 3A	1562	NA
Gene::10046	MAMLD1	Gene	NA	NA	NA	NA	NA
Gene::100462977	MTRNR2L1	Gene	NA	NA	NA	NA	NA
Gene::100462981	MTRNR2L2	Gene	NA	NA	NA	NA	NA
Gene::100462983	MTRNR2L3	Gene	NA	NA	NA	NA	NA
Gene::100463285	MTRNR2L4	Gene	NA	NA	NA	NA	NA
Gene::100463289	MTRNR2L5	Gene	NA	NA	NA	NA	NA
Gene::100463482	MTRNR2L6	Gene	NA	NA	NA	NA	NA
Gene::100463486	MTRNR2L8	Gene	HGNC:37165	MTRNR2L8	MT-RNR2 like 8 (pseudogene)	1691	1690
Gene::100463487	MTRNR2L9	Gene	NA	NA	NA	NA	NA
Gene::100463488	MTRNR2L10	Gene	NA	NA	NA	NA	NA
Gene::10047	CST8	Gene	HGNC:2480	CST8	cystatin 8	965	964
Gene::10048	RANBP9	Gene	HGNC:13727	RANBP9	RAN binding protein 9	1561	NA
Gene::10049	DNAJB6	Gene	HGNC:14888	DNAJB6	DnaJ heat shock protein family (Hsp40) member B6	584	582
Gene::100499483	CCDC180	Gene	HGNC:29303	CCDC180	coiled-coil domain containing 180	1491	NA
Gene::1005	CDH7	Gene	HGNC:1766	CDH7	cadherin 7	1186	18
Gene::10050	SLC17A4	Gene	HGNC:10932	SLC17A4	solute carrier family 17 member 4	2169	752
Gene::100500938	CCDC179	Gene	NA	NA	NA	NA	NA
Gene::100505385	IQCJ-SCHIP1	Gene	NA	NA	NA	NA	NA
Gene::100505478	LOC100505478	Gene	NA	NA	NA	NA	NA
Gene::100505502	LOC100505502	Gene	NA	NA	NA	NA	NA
Gene::100505549	LOC100505549	Gene	NA	NA	NA	NA	NA
Gene::100505555	LOC100505555	Gene	NA	NA	NA	NA	NA
Gene::100505570	LOC100505570	Gene	NA	NA	NA	NA	NA
Gene::100505573	INAFM2	Gene	NA	NA	NA	NA	NA
Gene::100505591	LRRC3C	Gene	NA	NA	NA	NA	NA
Gene::100505679	UBE2Q2L	Gene	NA	NA	NA	NA	NA
Gene::100505724	KRTAP9-7	Gene	HGNC:18915	KRTAP9-7	keratin associated protein 9-7	619	NA
Gene::100505741	SPATA1	Gene	NA	NA	NA	NA	NA
Gene::100505753	KRTAP16-1	Gene	HGNC:18916	KRTAP16-1	keratin associated protein 16-1	619	NA
Gene::100505767	SPDYE18	Gene	HGNC:51514	SPDYE18	speedy/RINGO cell cycle regulator family member E18	756	NA
Gene::100505797	LOC100505797	Gene	NA	NA	NA	NA	NA
Gene::100505841	LOC100505841	Gene	NA	NA	NA	NA	NA
Gene::100505877	UBE2E2-AS1	Gene	NA	NA	NA	NA	NA
Gene::100505993	TMEM210	Gene	NA	NA	NA	NA	NA
Gene::100506012	PPP5D1	Gene	NA	NA	NA	NA	NA
Gene::100506013	APELA	Gene	HGNC:48925	APELA	apelin receptor early endogenous ligand	542	NA
Gene::100506049	LRRC72	Gene	HGNC:42972	LRRC72	leucine rich repeat containing 72	1491	NA
Gene::100506084	ARL17B	Gene	HGNC:32387	ARL17B	ARF like GTPase 17B	357	358
Gene::100506084	ARL17B	Gene	HGNC:32387	ARL17B	ARF like GTPase 17B	2293	NA
Gene::100506115	LINC01272	Gene	NA	NA	NA	NA	NA
Gene::100506127	LOC100506127	Gene	NA	NA	NA	NA	NA
Gene::100506144	ZMYM6NB	Gene	NA	NA	NA	NA	NA
Gene::100506164	HSFX1	Gene	HGNC:29603	HSFX1	heat shock transcription factor family, X-linked 1	2293	NA
Gene::100506217	LOC100506217	Gene	NA	NA	NA	NA	NA
Gene::100506242	LOC100506242	Gene	NA	NA	NA	NA	NA
Gene::100506243	KRBOX1	Gene	NA	NA	NA	NA	NA
Gene::100506248	LOC100506248	Gene	NA	NA	NA	NA	NA
Gene::100506374	LOC100506374	Gene	NA	NA	NA	NA	NA
Gene::100506388	LOC100506388	Gene	NA	NA	NA	NA	NA
Gene::100506422	LOC100506422	Gene	NA	NA	NA	NA	NA
Gene::100506504	LOC100506504	Gene	NA	NA	NA	NA	NA
Gene::100506514	LOC100506514	Gene	NA	NA	NA	NA	NA
Gene::100506562	LOC100506562	Gene	NA	NA	NA	NA	NA
Gene::100506564	THEGL	Gene	NA	NA	NA	NA	NA
Gene::100506571	LOC100506571	Gene	NA	NA	NA	NA	NA
Gene::100506581	C16orf95	Gene	NA	NA	NA	NA	NA
Gene::100506627	DCDC5	Gene	NA	NA	NA	NA	NA
Gene::100506650	C17orf112	Gene	NA	NA	NA	NA	NA
Gene::100506658	OCLN	Gene	HGNC:8104	OCLN	occludin	694	NA
Gene::100506658	OCLN	Gene	HGNC:8104	OCLN	occludin	1471	NA
Gene::100506658	OCLN	Gene	HGNC:8104	OCLN	occludin	1626	NA
Gene::100506667	LOC100506667	Gene	NA	NA	NA	NA	NA
Gene::100506718	LOC100506718	Gene	NA	NA	NA	NA	NA
Gene::100506736	SLFN12L	Gene	HGNC:33920	SLFN12L	schlafen family member 12 like	1110	NA
Gene::100506742	CASP12	Gene	HGNC:19004	CASP12	caspase 12 (gene/pseudogene)	468	NA
Gene::100506742	CASP12	Gene	HGNC:19004	CASP12	caspase 12 (gene/pseudogene)	959	NA
Gene::100506888	TCEB3CL2	Gene	NA	NA	NA	NA	NA
Gene::100506922	LOC100506922	Gene	NA	NA	NA	NA	NA
Gene::100506944	LOC100506944	Gene	NA	NA	NA	NA	NA
Gene::100507003	GFY	Gene	NA	NA	NA	NA	NA
Gene::100507027	MRLN	Gene	HGNC:48649	MRLN	myoregulin	2300	NA
Gene::100507050	TPBGL	Gene	NA	NA	NA	NA	NA
Gene::100507055	LRCOL1	Gene	NA	NA	NA	NA	NA
Gene::100507096	GIMD1	Gene	NA	NA	NA	NA	NA
Gene::100507170	CT47A12	Gene	HGNC:33292	CT47A12	cancer/testis antigen family 47 member A12	2293	NA
Gene::100507170	CT47A12	Gene	HGNC:33292	CT47A12	cancer/testis antigen family 47 member A12	1850	NA
Gene::100507203	SMLR1	Gene	NA	NA	NA	NA	NA
Gene::100507221	LOC100507221	Gene	NA	NA	NA	NA	NA
Gene::100507249	C8orf17	Gene	NA	NA	NA	NA	NA
Gene::100507290	ZNF865	Gene	HGNC:38705	ZNF865	zinc finger protein 865	28	26
Gene::100507341	SMIM18	Gene	NA	NA	NA	NA	NA
Gene::100507421	TMEM178B	Gene	NA	NA	NA	NA	NA
Gene::100507436	MICA	Gene	HGNC:7090	MICA	MHC class I polypeptide-related sequence A	591	589
Gene::100507462	LOC100507462	Gene	NA	NA	NA	NA	NA
Gene::100507483	LOC100507483	Gene	NA	NA	NA	NA	NA
Gene::100507494	LOC100507494	Gene	NA	NA	NA	NA	NA
Gene::100507507	LOC100507507	Gene	NA	NA	NA	NA	NA
Gene::100507527	THEG5	Gene	NA	NA	NA	NA	NA
Gene::100507588	TGFBR3L	Gene	NA	NA	NA	NA	NA
Gene::100507607	NPIPB9	Gene	NA	NA	NA	NA	NA
Gene::100507608	KRTAP9-6	Gene	HGNC:18914	KRTAP9-6	keratin associated protein 9-6	619	NA
Gene::100507650	RNF212B	Gene	HGNC:20438	RNF212B	ring finger protein 212B	58	26
Gene::100507679	MUC22	Gene	HGNC:39755	MUC22	mucin 22	648	NA
Gene::100507703	LOC100507703	Gene	NA	NA	NA	NA	NA
Gene::100507747	LOC100507747	Gene	NA	NA	NA	NA	NA
Gene::100508689	LOC100508689	Gene	NA	NA	NA	NA	NA
Gene::100509072	LOC100509072	Gene	NA	NA	NA	NA	NA
Gene::100509091	LOC100509091	Gene	NA	NA	NA	NA	NA
Gene::100509620	LOC100509620	Gene	NA	NA	NA	NA	NA
Gene::10051	SMC4	Gene	HGNC:14013	SMC4	structural maintenance of chromosomes 4	761	NA
Gene::10051	SMC4	Gene	HGNC:14013	SMC4	structural maintenance of chromosomes 4	1452	1454
Gene::10051	SMC4	Gene	HGNC:14013	SMC4	structural maintenance of chromosomes 4	1453	1454
Gene::10051	SMC4	Gene	HGNC:14013	SMC4	structural maintenance of chromosomes 4	1691	1690
Gene::100510707	TBC1D3J	Gene	NA	NA	NA	NA	NA
Gene::10052	GJC1	Gene	HGNC:4280	GJC1	gap junction protein gamma 1	314	292
Gene::10052	GJC1	Gene	HGNC:4280	GJC1	gap junction protein gamma 1	314	1471
Gene::100526664	LY75-CD302	Gene	NA	NA	NA	NA	NA
Gene::100526693	ARPC4-TTLL3	Gene	NA	NA	NA	NA	NA
Gene::100526694	MSANTD3-TMEFF1	Gene	NA	NA	NA	NA	NA
Gene::100526737	RBM14-RBM4	Gene	NA	NA	NA	NA	NA
Gene::100526739	APITD1-CORT	Gene	NA	NA	NA	NA	NA
Gene::100526740	ATP5J2-PTCD1	Gene	NA	NA	NA	NA	NA
Gene::100526761	CCDC169-SOHLH2	Gene	NA	NA	NA	NA	NA
Gene::100526767	RNF103-CHMP3	Gene	NA	NA	NA	NA	NA
Gene::100526772	TMEM110-MUSTN1	Gene	NA	NA	NA	NA	NA
Gene::100526773	EPPIN-WFDC6	Gene	NA	NA	NA	NA	NA
Gene::100526783	C15orf38-AP3S2	Gene	NA	NA	NA	NA	NA
Gene::100526794	NT5C1B-RDH14	Gene	NA	NA	NA	NA	NA
Gene::100526832	PHOSPHO2-KLHL23	Gene	NA	NA	NA	NA	NA
Gene::100526835	FPGT-TNNI3K	Gene	HGNC:42952	FPGT-TNNI3K	FPGT-TNNI3K readthrough	403	NA
Gene::100526842	RPL17-C18orf32	Gene	NA	NA	NA	NA	NA
Gene::100527943	TGIF2-C20orf24	Gene	NA	NA	NA	NA	NA
Gene::100527949	GIMAP1-GIMAP5	Gene	NA	NA	NA	NA	NA
Gene::100527963	PMF1-BGLAP	Gene	NA	NA	NA	NA	NA
Gene::100527978	TMEM56-RWDD3	Gene	NA	NA	NA	NA	NA
Gene::100528017	SAA2-SAA4	Gene	NA	NA	NA	NA	NA
Gene::100528020	FAM187A	Gene	HGNC:35153	FAM187A	family with sequence similarity 187 member A	590	589
Gene::100528021	ST20-MTHFS	Gene	NA	NA	NA	NA	NA
Gene::100528030	POC1B-GALNT4	Gene	NA	NA	NA	NA	NA
Gene::100528032	KLRC4-KLRK1	Gene	NA	NA	NA	NA	NA
Gene::100528062	ARMCX5-GPRASP2	Gene	NA	NA	NA	NA	NA
Gene::100528064	NEDD8-MDP1	Gene	NA	NA	NA	NA	NA
Gene::100529063	BCL2L2-PABPN1	Gene	NA	NA	NA	NA	NA
Gene::100529097	RPL36A-HNRNPH2	Gene	NA	NA	NA	NA	NA
Gene::100529141	LGTN	Gene	NA	NA	NA	NA	NA
Gene::100529144	CORO7-PAM16	Gene	NA	NA	NA	NA	NA
Gene::100529215	ZNF559-ZNF177	Gene	NA	NA	NA	NA	NA
Gene::100529239	RPS10-NUDT3	Gene	NA	NA	NA	NA	NA
Gene::100529240	ZNF816-ZNF321P	Gene	NA	NA	NA	NA	NA
Gene::100529241	HSPE1-MOB4	Gene	NA	NA	NA	NA	NA
Gene::100529251	CKLF-CMTM1	Gene	NA	NA	NA	NA	NA
Gene::100529257	SYNJ2BP-COX16	Gene	NA	NA	NA	NA	NA
Gene::100529261	CHURC1-FNTB	Gene	NA	NA	NA	NA	NA
Gene::10053	AP1M2	Gene	HGNC:558	AP1M2	adaptor related protein complex 1 subunit mu 2	1671	1670
Gene::100532726	NDUFC2-KCTD14	Gene	NA	NA	NA	NA	NA
Gene::100532727	DDX11L12	Gene	NA	NA	NA	NA	NA
Gene::100532731	COMMD3-BMI1	Gene	NA	NA	NA	NA	NA
Gene::100532736	MINOS1-NBL1	Gene	NA	NA	NA	NA	NA
Gene::100533105	C8orf44-SGK3	Gene	NA	NA	NA	NA	NA
Gene::100533106	ZHX1-C8orf76	Gene	NA	NA	NA	NA	NA
Gene::100533177	KRTAP29-1	Gene	HGNC:34211	KRTAP29-1	keratin associated like protein 29-1	619	NA
Gene::100533178	PRORY	Gene	HGNC:38732	PRORY	PRORY Y-linked lncRNA	1992	788
Gene::100533181	FXYD6-FXYD2	Gene	NA	NA	NA	NA	NA
Gene::100533183	ZNF664-FAM101A	Gene	NA	NA	NA	NA	NA
Gene::100533467	BIVM-ERCC5	Gene	NA	NA	NA	NA	NA
Gene::100533496	TVP23C-CDRT4	Gene	NA	NA	NA	NA	NA
Gene::100533952	RBAK-RBAKDN	Gene	NA	NA	NA	NA	NA
Gene::100533997	MAGEA10-MAGEA5	Gene	NA	NA	NA	NA	NA
Gene::100534012	TNFAIP8L2-SCNM1	Gene	NA	NA	NA	NA	NA
Gene::100534592	URGCP-MRPS24	Gene	NA	NA	NA	NA	NA
Gene::100534599	ISY1-RAB43	Gene	NA	NA	NA	NA	NA
Gene::10054	UBA2	Gene	HGNC:30661	UBA2	ubiquitin like modifier activating enzyme 2	100	NA
Gene::10055	SAE1	Gene	HGNC:30660	SAE1	SUMO1 activating enzyme subunit 1	100	NA
Gene::10056	FARSB	Gene	HGNC:17800	FARSB	phenylalanyl-tRNA synthetase subunit beta	132	130
Gene::10057	ABCC5	Gene	HGNC:56	ABCC5	ATP binding cassette subfamily C member 5	807	417
Gene::10058	ABCB6	Gene	HGNC:47	ABCB6	ATP binding cassette subfamily B member 6 (LAN blood group)	806	417
Gene::10058	ABCB6	Gene	HGNC:47	ABCB6	ATP binding cassette subfamily B member 6 (LAN blood group)	454	NA
Gene::10059	DNM1L	Gene	HGNC:2973	DNM1L	dynamin 1 like	3567	3565
Gene::1006	CDH8	Gene	HGNC:1767	CDH8	cadherin 8	1186	18
Gene::10060	ABCC9	Gene	HGNC:60	ABCC9	ATP binding cassette subfamily C member 9	807	417
Gene::10061	ABCF2	Gene	HGNC:71	ABCF2	ATP binding cassette subfamily F member 2	810	417
Gene::10062	NR1H3	Gene	HGNC:7966	NR1H3	nuclear receptor subfamily 1 group H member 3	2083	71
Gene::10063	COX17	Gene	HGNC:2264	COX17	cytochrome c oxidase copper chaperone COX17	645	NA
Gene::100631383	FAM47E-STBD1	Gene	NA	NA	NA	NA	NA
Gene::100652748	TIMM23B	Gene	HGNC:23581	TIMM23B	translocase of inner mitochondrial membrane 23 homolog B	1552	NA
Gene::100652748	TIMM23B	Gene	HGNC:23581	TIMM23B	translocase of inner mitochondrial membrane 23 homolog B	1835	1838
Gene::100652758	LOC100652758	Gene	NA	NA	NA	NA	NA
Gene::100652775	HP11026	Gene	NA	NA	NA	NA	NA
Gene::100652777	LOC100652777	Gene	NA	NA	NA	NA	NA
Gene::100652807	LOC100652807	Gene	NA	NA	NA	NA	NA
Gene::100652824	KIAA2012	Gene	NA	NA	NA	NA	NA
Gene::100652833	LOC100652833	Gene	NA	NA	NA	NA	NA
Gene::100652871	LOC100652871	Gene	NA	NA	NA	NA	NA
Gene::100652894	LOC100652894	Gene	NA	NA	NA	NA	NA
Gene::100652901	LOC100652901	Gene	NA	NA	NA	NA	NA
Gene::100653049	LOC100653049	Gene	NA	NA	NA	NA	NA
Gene::100653061	LOC100653061	Gene	NA	NA	NA	NA	NA
Gene::100653133	LOC100653133	Gene	NA	NA	NA	NA	NA
Gene::100653515	CEP295NL	Gene	NA	NA	NA	NA	NA
Gene::10066	SCAMP2	Gene	HGNC:10564	SCAMP2	secretory carrier membrane protein 2	735	1474
Gene::10067	SCAMP3	Gene	HGNC:10565	SCAMP3	secretory carrier membrane protein 3	735	1474
Gene::10068	IL18BP	Gene	HGNC:5987	IL18BP	interleukin 18 binding protein	594	589
Gene::10069	RWDD2B	Gene	NA	NA	NA	NA	NA
Gene::1007	CDH9	Gene	HGNC:1768	CDH9	cadherin 9	1186	18
Gene::10071	MUC12	Gene	HGNC:7510	MUC12	mucin 12, cell surface associated	648	NA
Gene::10072	DPP3	Gene	HGNC:3008	DPP3	dipeptidyl peptidase 3	2106	2104
Gene::10073	SNUPN	Gene	NA	NA	NA	NA	NA
Gene::10075	HUWE1	Gene	HGNC:30892	HUWE1	HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1	1492	NA
Gene::10075	HUWE1	Gene	HGNC:30892	HUWE1	HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1	1959	NA
Gene::10075	HUWE1	Gene	HGNC:30892	HUWE1	HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1	1691	1690
Gene::10076	PTPRU	Gene	HGNC:9683	PTPRU	protein tyrosine phosphatase receptor type U	813	705
Gene::10076	PTPRU	Gene	HGNC:9683	PTPRU	protein tyrosine phosphatase receptor type U	555	NA
Gene::10077	TSPAN32	Gene	HGNC:13410	TSPAN32	tetraspanin 32	768	NA
Gene::10078	TSSC4	Gene	HGNC:12386	TSSC4	tumor suppressing subtransferable candidate 4	1503	1506
Gene::10078	TSSC4	Gene	HGNC:12386	TSSC4	tumor suppressing subtransferable candidate 4	1503	1520
Gene::10079	ATP9A	Gene	HGNC:13540	ATP9A	ATPase phospholipid transporting 9A	1210	414
Gene::1008	CDH10	Gene	HGNC:1749	CDH10	cadherin 10	1186	18
Gene::10081	PDCD7	Gene	HGNC:8767	PDCD7	programmed cell death 7	1521	1520
Gene::10081	PDCD7	Gene	HGNC:8767	PDCD7	programmed cell death 7	2045	NA
Gene::10082	GPC6	Gene	HGNC:4454	GPC6	glypican 6	572	570
Gene::100820829	MYZAP	Gene	NA	NA	NA	NA	NA
Gene::10083	USH1C	Gene	HGNC:12597	USH1C	USH1 protein network component harmonin	1220	NA
Gene::10084	PQBP1	Gene	HGNC:9330	PQBP1	polyglutamine binding protein 1	1507	1518
Gene::10085	EDIL3	Gene	NA	NA	NA	NA	NA
Gene::10086	HHLA1	Gene	NA	NA	NA	NA	NA
Gene::100861412	FSBP	Gene	NA	NA	NA	NA	NA
Gene::100861437	NARR	Gene	NA	NA	NA	NA	NA
Gene::100861519	GDNF-AS1	Gene	HGNC:43592	GDNF-AS1	GDNF antisense RNA 1	1987	788
Gene::100861540	CYP3A7-CYP3A51P	Gene	NA	NA	NA	NA	NA
Gene::100862671	TMEM265	Gene	NA	NA	NA	NA	NA
Gene::100862847	USP17L	Gene	NA	NA	NA	NA	NA
Gene::10087	COL4A3BP	Gene	NA	NA	NA	NA	NA
Gene::100873985	MED14OS	Gene	NA	NA	NA	NA	NA
Gene::100885848	PTGES3L	Gene	NA	NA	NA	NA	NA
Gene::100885850	PTGES3L-AARSD1	Gene	NA	NA	NA	NA	NA
Gene::100887824	DDX11L11	Gene	NA	NA	NA	NA	NA
Gene::10089	KCNK7	Gene	HGNC:6282	KCNK7	potassium two pore domain channel subfamily K member 7	277	178
Gene::10089	KCNK7	Gene	HGNC:6282	KCNK7	potassium two pore domain channel subfamily K member 7	277	183
Gene::1009	CDH11	Gene	HGNC:1750	CDH11	cadherin 11	1186	18
Gene::10090	UST	Gene	HGNC:17223	UST	uronyl 2-sulfotransferase	763	821
Gene::100913187	APOBEC3A_B	Gene	HGNC:44196	APOBEC3A_B	APOBEC3A and APOBEC3B deletion hybrid	406	NA
Gene::10092	ARPC5	Gene	HGNC:708	ARPC5	actin related protein 2/3 complex subunit 5	39	NA
Gene::10093	ARPC4	Gene	HGNC:707	ARPC4	actin related protein 2/3 complex subunit 4	39	NA
Gene::10094	ARPC3	Gene	HGNC:706	ARPC3	actin related protein 2/3 complex subunit 3	39	NA
Gene::10095	ARPC1B	Gene	HGNC:704	ARPC1B	actin related protein 2/3 complex subunit 1B	39	NA
Gene::10095	ARPC1B	Gene	HGNC:704	ARPC1B	actin related protein 2/3 complex subunit 1B	362	NA
Gene::10096	ACTR3	Gene	HGNC:170	ACTR3	actin related protein 3	39	NA
Gene::10096	ACTR3	Gene	HGNC:170	ACTR3	actin related protein 3	1436	NA
Gene::10097	ACTR2	Gene	HGNC:169	ACTR2	actin related protein 2	39	NA
